id,observed_on,time_observed_at,time_zone,out_of_range,description,captive_cultivated,place_guess,latitude,longitude,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
12641473,2018-05-19,2018-05-19 23:24:00 UTC,Central Time (US & Canada),,"",false,"Porter County, IN, USA",41.6482033333,-87.0777733333,,,false,"",wild lupine,Lupinus perennis occidentalis,wild lupine,Plantae,241558
12641474,2018-05-19,2018-05-19 23:24:00 UTC,Central Time (US & Canada),,"",false,"Porter County, IN, USA",41.64819,-87.077795,,,false,"",wild lupine,Lupinus perennis occidentalis,wild lupine,Plantae,241558
12641476,2018-05-19,2018-05-19 23:24:00 UTC,Central Time (US & Canada),,"",false,"Porter County, IN, USA",41.648165,-87.0778383333,,,false,"",wild lupine,Lupinus perennis occidentalis,wild lupine,Plantae,241558
12653392,2018-05-20,2018-05-20 21:06:56 UTC,Central Time (US & Canada),,,false,"Ice Age National Scenic Trl, Merrimac, WI, US",43.3998441417,-89.6676000395,,,false,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
12653648,2018-05-20,2018-05-20 20:16:58 UTC,Eastern Time (US & Canada),,,false,"Ohio, US",41.4293997799,-83.9608648574,,obscured,true,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
12690939,2018-05-21,2018-05-21 20:16:30 UTC,Central Time (US & Canada),,,false,"Pecatonica, IL, Pecatonica, IL, US",42.3353515121,-89.3769169736,,open,false,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
12716188,2018-05-22,2018-05-22 18:18:37 UTC,Eastern Time (US & Canada),,,false,"Baltimore Township, MI, USA",42.5152675,-85.2620604,,,false,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
12728885,2018-05-21,2018-05-21 22:17:05 UTC,Central Time (US & Canada),,,false,"Trempealeau County, US-WI, US",44.0255378667,-91.4836105167,,,false,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
12730292,2018-05-22,2018-05-22 22:48:36 UTC,Central Time (US & Canada),,,false,"Adams County, US-WI, US",43.9978365833,-89.8171921833,,,false,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
12730323,2018-05-22,2018-05-22 22:52:02 UTC,Central Time (US & Canada),,,false,"Adams County, US-WI, US",43.9976814333,-89.8161332333,,,false,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
12740407,2018-05-23,2018-05-23 15:36:13 UTC,Central Time (US & Canada),,,false,"Sherburne National Wildlife Refuge, Zimmerman, MN, US",45.4908666667,-93.6968083333,,,false,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
12747571,2018-05-23,2018-05-23 17:01:11 UTC,Central Time (US & Canada),,,false,"Adams County, US-WI, US",43.9834673667,-89.6369031333,,,false,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
12747784,2018-05-23,2018-05-23 17:14:14 UTC,Central Time (US & Canada),,,false,"Adams County, US-WI, US",43.98263405,-89.6371966833,,,false,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
12758647,2018-05-22,2018-05-22 21:41:00 UTC,Eastern Time (US & Canada),,"",false,"Kalamazoo County, MI, USA",42.3975735785,-85.3795535999,,,false,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
12782017,2018-05-24,2018-05-24 14:05:23 UTC,Central Time (US & Canada),,,false,United States,41.6235993674,-87.5761396476,obscured,,true,gps,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
12782125,2018-05-24,2018-05-24 22:18:00 UTC,Bogota,,White variety,false,United States,41.6648087334,-87.5144904948,obscured,,true,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
12787569,2018-05-24,2018-05-24 16:19:00 UTC,Eastern Time (US & Canada),,,false,"Ohio, US",41.7426196966,-83.6941661404,,obscured,true,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
12788639,2018-05-24,2018-05-24 14:35:38 UTC,Central Time (US & Canada),,,false,United States,41.6777298652,-87.5809605893,obscured,,true,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
12794975,2018-05-24,2018-05-24 22:57:33 UTC,Eastern Time (US & Canada),,,false,"Ontario, CA",43.6308115558,-79.4197518482,,obscured,true,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
12816540,2018-05-23,2018-05-23 18:25:50 UTC,Eastern Time (US & Canada),,,false,"Ontario, CA",42.6808729692,-80.4003081109,obscured,obscured,true,gps,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
12825659,2018-05-26,2018-05-26 14:09:39 UTC,Central Time (US & Canada),,,false,"August Derleth Park, Sauk City, WI, US",43.2766908082,-89.7186190915,,,false,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
12831114,2018-05-26,2018-05-26 13:13:00 UTC,Central Time (US & Canada),,,false,"Fish Lake Wildlife Area, Grantsburg, Burnett County, WI, USA",45.70952,-92.70816,,,false,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
12836320,2018-05-26,2018-05-26 11:28:46 UTC,Eastern Time (US & Canada),,At the High Park savanna ,false,"Ontario, CA",43.6883329507,-79.5462264971,,obscured,true,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
12839202,2018-05-26,2018-05-26 13:41:39 UTC,Central Time (US & Canada),,,false,"Dixon, IL  61021, Dixon, IL, US",41.905544,-89.336495,,open,false,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
12840843,2018-05-25,2018-05-25 12:39:00 UTC,Eastern Time (US & Canada),,"",false,"Kalamazoo County, MI, USA",42.4049509659,-85.3954527595,,,false,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
12844766,2018-05-26,2018-05-27 00:12:13 UTC,Eastern Time (US & Canada),,,false,"Hickory Corners, MI 49060, USA",42.3997039795,-85.3827514648,,,false,gps,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
12857318,2018-05-27,2018-05-27 13:14:35 UTC,Central Time (US & Canada),,,false,"Necedah National Wildlife Refuge, Juneau County, US-WI, US",44.1516564321,-90.1930027922,,,false,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
12866614,2018-05-20,2018-05-20 06:16:18 UTC,Central Time (US & Canada),,,false,"Black Earth, WI  53515, Black Earth, WI, US",43.1054888333,-89.8035883333,,,false,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
12872017,2018-05-24,2018-05-24 22:33:13 UTC,Eastern Time (US & Canada),,,false,"Goshen, IN  46528, Goshen, IN, US",41.6438616667,-85.78035,,,false,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
12874369,2018-05-27,2018-05-27 23:15:33 UTC,Eastern Time (US & Canada),,,false,"New York, US",43.1823926397,-73.7825518378,,obscured,true,gps,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
12879545,2018-05-27,2018-05-27 14:13:53 UTC,Central Time (US & Canada),,,false,"Dixon, IL  61021, Dixon, IL, US",41.893703,-89.368525,,open,false,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
12888473,2018-05-27,2018-05-28 01:19:04 UTC,Central Time (US & Canada),,,false,"Hyland-Bush Lakes Park, Bloomington, MN, US",44.8428616667,-93.3721916667,,,false,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
12891839,2018-05-28,2018-05-28 12:30:00 UTC,Central Time (US & Canada),,,false,"Sterling Barrens SNA, Governor Knowles State Forest, Cushing, Polk County, WI, USA",45.56555,-92.82755,,,false,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
12896974,2018-05-28,2018-05-28 17:25:30 UTC,Central Time (US & Canada),,,false,"65 Ice Age Trail, Delafield, WI 53018, USA",43.05093194,-88.41098854,,,false,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
12898699,2018-05-26,2018-05-26 14:47:08 UTC,Central Time (US & Canada),,,false,"Indiana Dunes State Park, Chesterton, IN, US",41.66225,-87.0509333333,,,false,,wild lupine,Lupinus perennis occidentalis,wild lupine,Plantae,241558
12899052,2018-05-24,2018-05-24 18:08:00 UTC,Central Time (US & Canada),,,false,"Fitchburg, WI, USA",43.030405,-89.440812,,,false,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
12899470,2018-05-28,2018-05-28 18:39:21 UTC,Eastern Time (US & Canada),,,false,"2625–3431 Nazareth Rd, Kalamazoo, MI, US",42.3250221368,-85.5368560833,,,false,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
12899817,2018-05-22,2018-05-22 16:10:21 UTC,Central Time (US & Canada),,,false,"Dune Acres, IN, USA",41.6431236267,-87.1009063721,,,false,gps,wild lupine,Lupinus perennis occidentalis,wild lupine,Plantae,241558
12908560,2018-05-28,2018-05-28 17:37:00 UTC,Central Time (US & Canada),,,false,"Lake County, IL, USA",42.4208333333,-87.80785,,,false,,wild lupine,Lupinus perennis occidentalis,wild lupine,Plantae,241558
12913083,2018-05-26,2018-05-27 00:22:59 UTC,Central Time (US & Canada),,"",false,"Babcock, Wisconsin, United States",44.322627,-90.131595,,,false,"",wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
12936336,2018-05-26,2018-05-26 10:56:00 UTC,Central Time (US & Canada),,"Wild Lupine, 63rd Street Beach, Chicago, IL",false,"63rd Street Beach, Chicago, IL 60649, USA",41.78203,-87.5733146,,open,false,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
12938492,2018-05-10,2018-05-10 16:06:00 UTC,Central Time (US & Canada),,,false,"UW Arboretum Fitchburg, WI, USA",43.0278872509,-89.4399601219,,,false,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
12938981,2018-05-26,2018-05-26 17:08:00 UTC,Central Time (US & Canada),,,false,"Lake County, IL, USA",42.4221950124,-87.8084635735,,open,false,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
12949409,2018-05-24,,Central Time (US & Canada),,"",false,"Illinois, US",41.2524721724,-88.1644703536,obscured,open,true,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
12950129,2018-05-30,2018-05-30 12:21:40 UTC,Central Time (US & Canada),,,false,"Sportsman's Country Club, Northbrook, IL, US",42.1331949905,-87.8646783997,,open,false,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
12951317,2018-05-29,2018-05-29 20:42:23 UTC,Eastern Time (US & Canada),,,false,"Unnamed Road, Orion Charter Township, MI 48360, USA",42.76121249,-83.29071139,,,false,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
12952068,2014-06-06,2014-06-07 00:32:00 UTC,Hawaii,,"",false,"Newaygo County, MI, USA",43.30524136,-86.00855395,,,false,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
12965227,2018-05-30,2018-05-30 21:46:47 UTC,Central Time (US & Canada),,,false,"1535 E 65th St, Chicago, IL, US",41.7873320589,-87.5779476576,,open,false,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
12966408,2018-05-30,2018-05-30 11:44:29 UTC,Central Time (US & Canada),,,false,"414 Sundance Dr, Bartlett, IL 60103, USA",41.977230072,-88.1638946533,,open,false,gps,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
12971297,2018-05-30,2018-05-30 17:41:01 UTC,Central Time (US & Canada),,,false,"10146 W Talmadge Ave, Beach Park, IL 60099, USA",42.4257202148,-87.8287277222,,open,false,gps,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
12972007,2018-05-30,2018-05-31 00:55:07 UTC,Central Time (US & Canada),,,false,"1762 Delaware Ave, St Paul, MN 55118, USA",44.8927879333,-93.1019134521,,,false,gps,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
12982909,2018-05-31,2018-05-31 13:32:38 UTC,Eastern Time (US & Canada),,Seed pod stage. ,false,"New York, US",42.6803061873,-73.8361796505,,obscured,true,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
12986166,2018-05-31,2018-05-31 17:38:43 UTC,Eastern Time (US & Canada),,,false,"Ontario, CA",43.2870206731,-81.9841962164,,obscured,true,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
12990532,2018-05-31,2018-05-31 12:38:31 UTC,Central Time (US & Canada),,,false,"Hyland-Bush Lakes Park, Bloomington, MN, US",44.8455128543,-93.3682746072,,,false,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
12990788,2018-05-31,2018-05-31 19:05:45 UTC,Central Time (US & Canada),,,false,"Benton Township, IL, USA",42.4255561829,-87.8088912964,,open,false,gps,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
12997133,2018-05-29,2018-05-29 16:00:05 UTC,Central Time (US & Canada),,,false,"Illinois Beach State Park, Waukegan, IL, US",42.4221116667,-87.8084416667,,open,false,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
13015995,2018-05-27,2018-05-27 12:40:00 UTC,Central Time (US & Canada),,,false,"Dane County, WI, USA",43.104613,-89.804224,,,false,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
13028601,2018-05-31,2018-05-31 19:47:16 UTC,Central Time (US & Canada),,,false,"5601 Newburg Rd, Belvidere, IL, US",42.2589383333,-88.9099116667,,open,false,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
13039898,2018-06-02,2018-06-02 15:10:23 UTC,Central Time (US & Canada),,,false,"Kettle Moraine State Forest - Lapham Peak Unit, Delafield, WI, US",43.0388554228,-88.4075643361,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
13041453,2018-05-31,2018-05-31 14:10:48 UTC,Mountain Time (US & Canada),,,false,"Battle Creek Indian Mounds PK, Saint Paul, MN, US",44.9343716667,-93.0120611167,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
13042769,2018-06-02,2018-06-02 16:27:26 UTC,Central Time (US & Canada),,,false,"Cherry Valley, IL  61016, Cherry Valley, IL, US",42.2043515649,-88.9649754391,,open,false,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
13048480,2018-06-02,2018-06-02 15:42:31 UTC,Eastern Time (US & Canada),,,false,"Ontario, CA",43.7418872162,-79.5383706788,,obscured,true,gps,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
13048745,2018-06-02,2018-06-02 18:45:20 UTC,Central Time (US & Canada),,,false,"38809 N Lake View Ave, Zion, IL 60099, USA",42.4261001917,-87.8167522699,,open,false,gps,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
13054630,2018-06-02,2018-06-02 17:50:55 UTC,Central Time (US & Canada),,,false,"Nachusa Township, IL, USA",41.89353524,-89.36973948,,open,false,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
13056496,2018-06-02,2018-06-02 14:49:34 UTC,Eastern Time (US & Canada),,,false,"Massachusetts, US",42.4699496687,-72.5517099674,,obscured,true,gps,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
13078049,2018-06-02,2018-06-02 20:49:00 UTC,Eastern Time (US & Canada),,,false,"Haldimand-Norfolk, CA-ON, CA",42.8727502505,-80.5888119,,obscured,true,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
13105024,2018-05-27,2018-05-27 22:02:00 UTC,Hawaii,,"",false,"Michigan, US",43.0230729481,-84.6874150724,obscured,,true,"",sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
13116359,2018-06-04,2018-06-04 15:49:37 UTC,Eastern Time (US & Canada),,,false,"New York, US",42.6467886671,-73.8273270695,,obscured,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
13116839,2018-06-04,2018-06-04 16:51:12 UTC,Eastern Time (US & Canada),,,false,"Kingsley, MI  49649, Kingsley, MI, US",44.4827965927,-85.5737044384,,,false,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
13122982,2018-06-04,2018-06-04 19:54:15 UTC,Central Time (US & Canada),,,false,"Fort Snelling, Minneapolis, MN, US",44.8997083333,-93.1975033333,,,false,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
13125883,2018-06-04,2018-06-04 18:01:18 UTC,Eastern Time (US & Canada),,,false,"New York, US",42.7442988001,-73.8692774157,,obscured,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
13129639,2018-06-01,2018-06-01 21:38:46 UTC,Central Time (US & Canada),,,false,"16910 152nd St N, Stillwater, MN 55082, USA",45.1712269335,-92.7606599405,,,false,gps,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
13135109,2018-05-21,2018-05-21 15:29:00 UTC,Eastern Time (US & Canada),,,false,United States,40.5424074828,-74.1091552457,,obscured,true,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
13152333,2018-06-02,2018-06-02 22:52:53 UTC,Central Time (US & Canada),,,false,"Adams County, US-WI, US",43.9190532,-89.9019790667,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
13157865,2018-05-25,2018-05-25 16:04:24 UTC,Central Time (US & Canada),,,false,"University of Wisconsin - Madison, Madison, WI, US",43.0894583333,-89.43415,,,false,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
13160152,2018-04-14,2018-04-14 16:49:00 UTC,Central Time (US & Canada),,,false,,,,private,,true,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
13164408,2018-06-05,2018-06-06 00:54:13 UTC,Central Time (US & Canada),,,false,"1719 County Road F, Friendship, WI, US",43.9206093333,-89.9012046833,,,false,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
13176597,2018-05-31,2018-05-31 17:48:00 UTC,Central Time (US & Canada),,,false,"Dane County, WI, USA",43.1049127795,-89.8041251075,,,false,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
13177328,2017-05-24,2017-05-24 15:19:00 UTC,Central Time (US & Canada),,,false,,,,private,,true,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
13193310,2018-05-09,2018-05-09 19:31:18 UTC,Central Time (US & Canada),,,false,"487 W Stone Barn Rd, Franklin Grove, IL, US",41.8941616667,-89.3509666667,,open,false,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
13196276,2018-06-06,2018-06-06 17:14:28 UTC,Eastern Time (US & Canada),,,false,"Ontario, CA",42.6514772061,-80.5106370904,,obscured,true,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
13196779,2018-06-06,2018-06-06 23:35:04 UTC,Central Time (US & Canada),,,false,"Marquette County, US-WI, US",43.69571935,-89.3908984167,,,false,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
13201182,2018-06-06,2018-06-06 23:26:49 UTC,Eastern Time (US & Canada),,,false,"Massachusetts, US",41.8114461592,-70.4302960916,,obscured,true,gps,Sundial Lupine,Lupinus perennis perennis,Sundial Lupine,Plantae,237121
13207734,2018-06-07,2018-06-07 16:07:55 UTC,Central Time (US & Canada),,,false,"Spring Bluff Forest Preserve, Winthrop Harbor, IL, US",42.4843783333,-87.81385,,open,false,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
13227329,2018-06-08,2018-06-08 10:25:14 UTC,Eastern Time (US & Canada),,,false,"Massachusetts, US",41.9905162758,-70.5984977262,,obscured,true,,Sundial Lupine,Lupinus perennis perennis,Sundial Lupine,Plantae,237121
13229985,2018-06-07,2018-06-08 00:31:30 UTC,Central Time (US & Canada),,,false,"3850 Clearwater Rd, Saint Cloud, MN, US",45.5043731632,-94.1459022439,,,false,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
13237018,2018-06-08,2018-06-08 18:15:09 UTC,Central Time (US & Canada),,,false,"Illinois Beach State Park, Waukegan, IL, US",42.4143570895,-87.8095849884,,open,false,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
13241386,2018-06-08,2018-06-08 20:26:01 UTC,Eastern Time (US & Canada),,,false,"Ontario, CA",43.2130714494,-81.9673566542,obscured,obscured,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
13244407,2018-06-08,2018-06-08 22:34:03 UTC,Eastern Time (US & Canada),,,false,"New York, US",43.2528374048,-73.6061003926,,obscured,true,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
13255391,2018-06-09,2018-06-09 09:46:01 UTC,Eastern Time (US & Canada),,,false,"New York, US",42.7810026635,-73.8020545297,,obscured,true,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
13256400,2018-06-09,2018-06-09 11:05:35 UTC,Eastern Time (US & Canada),,,false,"Ontario, CA",43.7677586734,-79.5748364443,,obscured,true,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
13257160,2018-06-08,2018-06-08 15:14:02 UTC,Eastern Time (US & Canada),,,false,"New York, US",42.64593401,-73.9307697873,,obscured,true,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
